"X.1","X","Platform","AlbumNo","Album","Song","Streams"
52,"21 Savage","Genius",1,"The_Slaughter_Tape","Track10",19571
53,"21 Savage","Genius",1,"The_Slaughter_Tape","Track11",19583
54,"21 Savage","Genius",1,"The_Slaughter_Tape","Track12",9625
55,"21 Savage","Genius",1,"The_Slaughter_Tape","Track13",12592
56,"21 Savage","Genius",1,"The_Slaughter_Tape","Track14",35018
57,"21 Savage","YouTube",1,"Slaughter_Tape","Track1",269821
58,"21 Savage","YouTube",1,"Slaughter_Tape","Track2",76222
59,"21 Savage","YouTube",1,"Slaughter_Tape","Track3",175299
60,"21 Savage","YouTube",1,"Slaughter_Tape","Track4",99169
61,"21 Savage","YouTube",1,"Slaughter_Tape","Track5",118772
62,"21 Savage","YouTube",1,"Slaughter_Tape","Track6",80576
63,"21 Savage","YouTube",1,"Slaughter_Tape","Track7",45413
64,"21 Savage","YouTube",1,"Slaughter_Tape","Track8",98410
65,"21 Savage","YouTube",1,"Slaughter_Tape","Track9",56398
66,"21 Savage","YouTube",1,"Slaughter_Tape","Track10",87943
67,"21 Savage","YouTube",1,"Slaughter_Tape","Track11",4275732
68,"21 Savage","YouTube",1,"Slaughter_Tape","Track12",73381
69,"21 Savage","YouTube",1,"Slaughter_Tape","Track13",57279
70,"21 Savage","YouTube",1,"Slaughter_Tape","Track14",1304645
71,"21 Savage","Deezer",2,"Slaughter_King","Track1",2.63
72,"21 Savage","Deezer",2,"Slaughter_King","Track2",2.53
73,"21 Savage","Deezer",2,"Slaughter_King","Track3",1.13
74,"21 Savage","Deezer",2,"Slaughter_King","Track4",2.02
75,"21 Savage","Deezer",2,"Slaughter_King","Track5",1.81
76,"21 Savage","Deezer",2,"Slaughter_King","Track6",2.05
77,"21 Savage","Deezer",2,"Slaughter_King","Track7",1.61
78,"21 Savage","Deezer",2,"Slaughter_King","Track8",3.52
79,"21 Savage","Deezer",2,"Slaughter_King","Track9",1.29
80,"21 Savage","Deezer",2,"Slaughter_King","Track10",1.67
81,"21 Savage","Deezer",2,"Slaughter_King","Track11",1.06
82,"21 Savage","Deezer",2,"Slaughter_King","Track12",1.07
83,"21 Savage","Deezer",2,"Slaughter_King","Track13",1.09
84,"21 Savage","Deezer",2,"Slaughter_King","Track14",1.41
85,"21 Savage","Spotify",2,"Slaughter_King","Track1",6849773
86,"21 Savage","Spotify",2,"Slaughter_King","Track2",9373162
87,"21 Savage","Spotify",2,"Slaughter_King","Track3",2992743
88,"21 Savage","Spotify",2,"Slaughter_King","Track4",4215406
89,"21 Savage","Spotify",2,"Slaughter_King","Track5",3015691
90,"21 Savage","Spotify",2,"Slaughter_King","Track6",7178149
91,"21 Savage","Spotify",2,"Slaughter_King","Track7",3110501
92,"21 Savage","Spotify",2,"Slaughter_King","Track8",52288946
93,"21 Savage","Spotify",2,"Slaughter_King","Track9",4509187
94,"21 Savage","Spotify",2,"Slaughter_King","Track10",2859941
95,"21 Savage","Spotify",2,"Slaughter_King","Track11",2074195
96,"21 Savage","Spotify",2,"Slaughter_King","Track12",4714299
97,"21 Savage","Spotify",2,"Slaughter_King","Track13",3820451
98,"21 Savage","Spotify",2,"Slaughter_King","Track14",2416390
99,"21 Savage","Last.fm",2,"Slaughter_King","Track1",21101
100,"21 Savage","Last.fm",2,"Slaughter_King","Track2",22938
101,"21 Savage","Last.fm",2,"Slaughter_King","Track3",10851
102,"21 Savage","Last.fm",2,"Slaughter_King","Track4",13124
103,"21 Savage","Last.fm",2,"Slaughter_King","Track5",11360
104,"21 Savage","Last.fm",2,"Slaughter_King","Track6",17493
105,"21 Savage","Last.fm",2,"Slaughter_King","Track7",11442
106,"21 Savage","Last.fm",2,"Slaughter_King","Track8",105111
107,"21 Savage","Last.fm",2,"Slaughter_King","Track9",10331
108,"21 Savage","Last.fm",2,"Slaughter_King","Track10",12044
109,"21 Savage","Last.fm",2,"Slaughter_King","Track11",7596
110,"21 Savage","Last.fm",2,"Slaughter_King","Track12",9431
111,"21 Savage","Last.fm",2,"Slaughter_King","Track13",8474
112,"21 Savage","Last.fm",2,"Slaughter_King","Track14",7724
113,"21 Savage","Genius",2,"Slaughter_King","Track1",68447
114,"21 Savage","Genius",2,"Slaughter_King","Track2",112095
115,"21 Savage","Genius",2,"Slaughter_King","Track3",15530
116,"21 Savage","Genius",2,"Slaughter_King","Track4",38803
117,"21 Savage","Genius",2,"Slaughter_King","Track5",21230
118,"21 Savage","Genius",2,"Slaughter_King","Track6",100402
119,"21 Savage","Genius",2,"Slaughter_King","Track7",24920
120,"21 Savage","Genius",2,"Slaughter_King","Track8",220798
121,"21 Savage","Genius",2,"Slaughter_King","Track9",48447
122,"21 Savage","Genius",2,"Slaughter_King","Track10",19071
123,"21 Savage","Genius",2,"Slaughter_King","Track11",5176
124,"21 Savage","Genius",2,"Slaughter_King","Track12",19605
125,"21 Savage","Genius",2,"Slaughter_King","Track13",21013
126,"21 Savage","Genius",2,"Slaughter_King","Track14",9848
127,"21 Savage","YouTube",2,"Slaughter_King","Track1",3686199
128,"21 Savage","YouTube",2,"Slaughter_King","Track2",11161780
129,"21 Savage","YouTube",2,"Slaughter_King","Track3",7811082
130,"21 Savage","YouTube",2,"Slaughter_King","Track4",11432339
131,"21 Savage","YouTube",2,"Slaughter_King","Track5",6992667
132,"21 Savage","YouTube",2,"Slaughter_King","Track6",10918323
133,"21 Savage","YouTube",2,"Slaughter_King","Track7",360586
134,"21 Savage","YouTube",2,"Slaughter_King","Track8",25672046
135,"21 Savage","YouTube",2,"Slaughter_King","Track9",4322732
136,"21 Savage","YouTube",2,"Slaughter_King","Track10",620365
137,"21 Savage","YouTube",2,"Slaughter_King","Track11",230876
138,"21 Savage","YouTube",2,"Slaughter_King","Track12",262443
139,"21 Savage","YouTube",2,"Slaughter_King","Track13",203079
140,"21 Savage","YouTube",2,"Slaughter_King","Track14",49278
141,"21 Savage","Deezer",3,"Savage_Mode","Track1",4
142,"21 Savage","Deezer",3,"Savage_Mode","Track2",6.57
143,"21 Savage","Deezer",3,"Savage_Mode","Track3",6.52
144,"21 Savage","Deezer",3,"Savage_Mode","Track4",4.8
145,"21 Savage","Deezer",3,"Savage_Mode","Track5",3.75
146,"21 Savage","Deezer",3,"Savage_Mode","Track6",4.38
147,"21 Savage","Deezer",3,"Savage_Mode","Track7",3.67
148,"21 Savage","Deezer",3,"Savage_Mode","Track8",3.68
149,"21 Savage","Deezer",3,"Savage_Mode","Track9",4.16
150,"21 Savage","Spotify",3,"Savage_Mode","Track1",39163560
151,"21 Savage","Spotify",3,"Savage_Mode","Track2",323716949
152,"21 Savage","Spotify",3,"Savage_Mode","Track3",439699984
153,"21 Savage","Spotify",3,"Savage_Mode","Track4",65062519
154,"21 Savage","Spotify",3,"Savage_Mode","Track5",16877377
155,"21 Savage","Spotify",3,"Savage_Mode","Track6",27794608
156,"21 Savage","Spotify",3,"Savage_Mode","Track7",21008733
157,"21 Savage","Spotify",3,"Savage_Mode","Track8",26610810
158,"21 Savage","Spotify",3,"Savage_Mode","Track9",45187750
159,"21 Savage","Last.fm",3,"Savage_Mode","Track1",188965
160,"21 Savage","Last.fm",3,"Savage_Mode","Track2",1009973
161,"21 Savage","Last.fm",3,"Savage_Mode","Track3",1109128
162,"21 Savage","Last.fm",3,"Savage_Mode","Track4",242541
163,"21 Savage","Last.fm",3,"Savage_Mode","Track5",115351
164,"21 Savage","Last.fm",3,"Savage_Mode","Track6",142161
165,"21 Savage","Last.fm",3,"Savage_Mode","Track7",119062
166,"21 Savage","Last.fm",3,"Savage_Mode","Track8",118388
167,"21 Savage","Last.fm",3,"Savage_Mode","Track9",226706
168,"21 Savage","Genius",3,"Savage_Mode","Track1",267831
169,"21 Savage","Genius",3,"Savage_Mode","Track2",2336677
170,"21 Savage","Genius",3,"Savage_Mode","Track3",2495434
171,"21 Savage","Genius",3,"Savage_Mode","Track4",288660
172,"21 Savage","Genius",3,"Savage_Mode","Track5",86131
173,"21 Savage","Genius",3,"Savage_Mode","Track6",130082
174,"21 Savage","Genius",3,"Savage_Mode","Track7",99992
175,"21 Savage","Genius",3,"Savage_Mode","Track8",359560
176,"21 Savage","Genius",3,"Savage_Mode","Track9",217719
177,"21 Savage","YouTube",3,"Savage_Mode","Track1",11132918
178,"21 Savage","YouTube",3,"Savage_Mode","Track2",250804321
179,"21 Savage","YouTube",3,"Savage_Mode","Track3",157824689
180,"21 Savage","YouTube",3,"Savage_Mode","Track4",12828160
181,"21 Savage","YouTube",3,"Savage_Mode","Track5",2199149
182,"21 Savage","YouTube",3,"Savage_Mode","Track6",5027325
183,"21 Savage","YouTube",3,"Savage_Mode","Track7",3546579
184,"21 Savage","YouTube",3,"Savage_Mode","Track8",10844126
185,"21 Savage","YouTube",3,"Savage_Mode","Track9",10889192
186,"21 Savage","Deezer",4,"21_Gang","Track1",1.71
187,"21 Savage","Deezer",4,"21_Gang","Track2",1.63
188,"21 Savage","Deezer",4,"21_Gang","Track3",1.08
189,"21 Savage","Deezer",4,"21_Gang","Track4",1.49
190,"21 Savage","Deezer",4,"21_Gang","Track5",0.69
191,"21 Savage","Deezer",4,"21_Gang","Track6",0.86
192,"21 Savage","Deezer",4,"21_Gang","Track7",0.81
193,"21 Savage","Deezer",4,"21_Gang","Track8",0.68
194,"21 Savage","Deezer",4,"21_Gang","Track9",0.88
195,"21 Savage","Deezer",4,"21_Gang","Track10",0.57
196,"21 Savage","Deezer",4,"21_Gang","Track11",0.66
197,"21 Savage","Deezer",4,"21_Gang","Track12",0.73
198,"21 Savage","Deezer",4,"21_Gang","Track13",0.69
199,"21 Savage","Deezer",4,"21_Gang","Track14",0.96
200,"21 Savage","Deezer",4,"21_Gang","Track15",0.75
201,"21 Savage","Deezer",4,"21_Gang","Track16",1.8
202,"21 Savage","Deezer",4,"21_Gang","Track17",0.55
203,"21 Savage","Deezer",4,"21_Gang","Track18",1
204,"21 Savage","Deezer",4,"21_Gang","Track19",0.88
205,"21 Savage","Deezer",4,"21_Gang","Track20",0.36
206,"21 Savage","Deezer",4,"21_Gang","Track21",0.4
207,"21 Savage","Deezer",4,"21_Gang","Track22",0.36
208,"21 Savage","Spotify",4,"21_Gang","Track1",1630365
209,"21 Savage","Spotify",4,"21_Gang","Track2",1505716
210,"21 Savage","Spotify",4,"21_Gang","Track3",567047
211,"21 Savage","Spotify",4,"21_Gang","Track4",1375400
212,"21 Savage","Spotify",4,"21_Gang","Track5",642920
213,"21 Savage","Spotify",4,"21_Gang","Track6",530618
214,"21 Savage","Spotify",4,"21_Gang","Track7",600670
215,"21 Savage","Spotify",4,"21_Gang","Track8",787516
216,"21 Savage","Spotify",4,"21_Gang","Track9",440509
217,"21 Savage","Spotify",4,"21_Gang","Track10",480166
218,"21 Savage","Spotify",4,"21_Gang","Track11",712286
219,"21 Savage","Spotify",4,"21_Gang","Track12",343343
220,"21 Savage","Spotify",4,"21_Gang","Track13",431651
221,"21 Savage","Spotify",4,"21_Gang","Track14",8557346
222,"21 Savage","Spotify",4,"21_Gang","Track15",301330
223,"21 Savage","Spotify",4,"21_Gang","Track16",700666
224,"21 Savage","Spotify",4,"21_Gang","Track17",351656
225,"21 Savage","Spotify",4,"21_Gang","Track18",385070
226,"21 Savage","Spotify",4,"21_Gang","Track19",4226308
227,"21 Savage","Spotify",4,"21_Gang","Track20",522649
228,"21 Savage","Spotify",4,"21_Gang","Track21",1933303
229,"21 Savage","Spotify",4,"21_Gang","Track22",372185
230,"21 Savage","Last.fm",4,"21_Gang","Track1",10091
231,"21 Savage","Last.fm",4,"21_Gang","Track2",7114
232,"21 Savage","Last.fm",4,"21_Gang","Track3",4291
233,"21 Savage","Last.fm",4,"21_Gang","Track4",6436
234,"21 Savage","Last.fm",4,"21_Gang","Track5",3715
235,"21 Savage","Last.fm",4,"21_Gang","Track6",3422
236,"21 Savage","Last.fm",4,"21_Gang","Track7",3860
237,"21 Savage","Last.fm",4,"21_Gang","Track8",3933
238,"21 Savage","Last.fm",4,"21_Gang","Track9",3357
239,"21 Savage","Last.fm",4,"21_Gang","Track10",3034
240,"21 Savage","Last.fm",4,"21_Gang","Track11",3841
241,"21 Savage","Last.fm",4,"21_Gang","Track12",2469
242,"21 Savage","Last.fm",4,"21_Gang","Track13",3340
243,"21 Savage","Last.fm",4,"21_Gang","Track14",12650
244,"21 Savage","Last.fm",4,"21_Gang","Track15",2260
245,"21 Savage","Last.fm",4,"21_Gang","Track16",3508
246,"21 Savage","Last.fm",4,"21_Gang","Track17",2871
247,"21 Savage","Last.fm",4,"21_Gang","Track18",2754
248,"21 Savage","Last.fm",4,"21_Gang","Track19",2929
249,"21 Savage","Last.fm",4,"21_Gang","Track20",2261
250,"21 Savage","Last.fm",4,"21_Gang","Track21",2685
251,"21 Savage","Last.fm",4,"21_Gang","Track22",2033
252,"21 Savage","Genius",4,"21_Gang","Track1",NA
253,"21 Savage","YouTube",4,"21_Gang","Track1",19027542
254,"21 Savage","YouTube",4,"21_Gang","Track2",34780
255,"21 Savage","YouTube",4,"21_Gang","Track3",25529
256,"21 Savage","YouTube",4,"21_Gang","Track4",15964258
257,"21 Savage","YouTube",4,"21_Gang","Track5",22306
258,"21 Savage","YouTube",4,"21_Gang","Track6",18075
259,"21 Savage","YouTube",4,"21_Gang","Track7",20758
260,"21 Savage","YouTube",4,"21_Gang","Track8",19031
261,"21 Savage","YouTube",4,"21_Gang","Track9",13350
262,"21 Savage","YouTube",4,"21_Gang","Track10",13704
263,"21 Savage","YouTube",4,"21_Gang","Track11",14293
264,"21 Savage","YouTube",4,"21_Gang","Track12",12022
265,"21 Savage","YouTube",4,"21_Gang","Track13",12943
266,"21 Savage","YouTube",4,"21_Gang","Track14",14922
267,"21 Savage","YouTube",4,"21_Gang","Track15",9392
268,"21 Savage","YouTube",4,"21_Gang","Track16",11505
269,"21 Savage","YouTube",4,"21_Gang","Track17",11064
270,"21 Savage","YouTube",4,"21_Gang","Track18",10304
271,"21 Savage","YouTube",4,"21_Gang","Track19",10997
272,"21 Savage","YouTube",4,"21_Gang","Track20",9609
273,"21 Savage","YouTube",4,"21_Gang","Track21",1795421
274,"21 Savage","YouTube",4,"21_Gang","Track22",9012
275,"21 Savage","Deezer",5,"Issa_Album","Track1",4.3
276,"21 Savage","Deezer",5,"Issa_Album","Track2",7.98
277,"21 Savage","Deezer",5,"Issa_Album","Track3",4.11
278,"21 Savage","Deezer",5,"Issa_Album","Track4",3.98
279,"21 Savage","Deezer",5,"Issa_Album","Track5",3.99
280,"21 Savage","Deezer",5,"Issa_Album","Track6",3.87
281,"21 Savage","Deezer",5,"Issa_Album","Track7",3.78
282,"21 Savage","Deezer",5,"Issa_Album","Track8",4.29
283,"21 Savage","Deezer",5,"Issa_Album","Track9",5.09
284,"21 Savage","Deezer",5,"Issa_Album","Track10",4.86
285,"21 Savage","Deezer",5,"Issa_Album","Track11",3.96
286,"21 Savage","Deezer",5,"Issa_Album","Track12",3.72
287,"21 Savage","Deezer",5,"Issa_Album","Track13",4.28
288,"21 Savage","Deezer",5,"Issa_Album","Track14",4.94
289,"21 Savage","Spotify",5,"Issa_Album","Track1",827980656
290,"21 Savage","Spotify",5,"Issa_Album","Track2",128807630
291,"21 Savage","Spotify",5,"Issa_Album","Track3",55151033
292,"21 Savage","Spotify",5,"Issa_Album","Track4",41825213
293,"21 Savage","Spotify",5,"Issa_Album","Track5",49035662
294,"21 Savage","Spotify",5,"Issa_Album","Track6",29965503
295,"21 Savage","Spotify",5,"Issa_Album","Track7",26135343
296,"21 Savage","Spotify",5,"Issa_Album","Track8",28472641
297,"21 Savage","Spotify",5,"Issa_Album","Track9",26887901
298,"21 Savage","Spotify",5,"Issa_Album","Track10",46318071
299,"21 Savage","Spotify",5,"Issa_Album","Track11",34030028
300,"21 Savage","Spotify",5,"Issa_Album","Track12",36772652
301,"21 Savage","Spotify",5,"Issa_Album","Track13",23678540
302,"21 Savage","Spotify",5,"Issa_Album","Track14",33455617
303,"21 Savage","Last.fm",5,"Issa_Album","Track1",138411
304,"21 Savage","Last.fm",5,"Issa_Album","Track2",1832909
305,"21 Savage","Last.fm",5,"Issa_Album","Track3",112466
306,"21 Savage","Last.fm",5,"Issa_Album","Track4",140808
307,"21 Savage","Last.fm",5,"Issa_Album","Track5",109836
308,"21 Savage","Last.fm",5,"Issa_Album","Track6",112076
309,"21 Savage","Last.fm",5,"Issa_Album","Track7",160523
310,"21 Savage","Last.fm",5,"Issa_Album","Track8",121147
311,"21 Savage","Last.fm",5,"Issa_Album","Track9",349720
312,"21 Savage","Last.fm",5,"Issa_Album","Track10",175137
313,"21 Savage","Last.fm",5,"Issa_Album","Track11",80903
314,"21 Savage","Last.fm",5,"Issa_Album","Track12",84805
315,"21 Savage","Last.fm",5,"Issa_Album","Track13",144539
316,"21 Savage","Last.fm",5,"Issa_Album","Track14",113752
317,"21 Savage","Genius",5,"Issa_Album","Track1",225233
318,"21 Savage","Genius",5,"Issa_Album","Track2",2734885
319,"21 Savage","Genius",5,"Issa_Album","Track3",115742
320,"21 Savage","Genius",5,"Issa_Album","Track4",106475
321,"21 Savage","Genius",5,"Issa_Album","Track5",135810
322,"21 Savage","Genius",5,"Issa_Album","Track6",122223
323,"21 Savage","Genius",5,"Issa_Album","Track7",150167
324,"21 Savage","Genius",5,"Issa_Album","Track8",223666
325,"21 Savage","Genius",5,"Issa_Album","Track9",317986
326,"21 Savage","Genius",5,"Issa_Album","Track10",131415
327,"21 Savage","Genius",5,"Issa_Album","Track11",86871
328,"21 Savage","Genius",5,"Issa_Album","Track12",148080
329,"21 Savage","Genius",5,"Issa_Album","Track13",152128
330,"21 Savage","Genius",5,"Issa_Album","Track14",199811
331,"21 Savage","YouTube",5,"Issa_Album","Track1",7691909
332,"21 Savage","YouTube",5,"Issa_Album","Track2",106742221
333,"21 Savage","YouTube",5,"Issa_Album","Track3",6768450
334,"21 Savage","YouTube",5,"Issa_Album","Track4",10202790
335,"21 Savage","YouTube",5,"Issa_Album","Track5",3705470
336,"21 Savage","YouTube",5,"Issa_Album","Track6",4306116
337,"21 Savage","YouTube",5,"Issa_Album","Track7",3339554
338,"21 Savage","YouTube",5,"Issa_Album","Track8",58611435
339,"21 Savage","YouTube",5,"Issa_Album","Track9",15826604
340,"21 Savage","YouTube",5,"Issa_Album","Track10",5535990
341,"21 Savage","YouTube",5,"Issa_Album","Track11",4032596
342,"21 Savage","YouTube",5,"Issa_Album","Track12",3982313
343,"21 Savage","YouTube",5,"Issa_Album","Track13",18276165
344,"21 Savage","YouTube",5,"Issa_Album","Track14",24108112
345,"21 Savage","Deezer",6,"Without_Warning","Track1",6.88
346,"21 Savage","Deezer",6,"Without_Warning","Track2",6.21
347,"21 Savage","Deezer",6,"Without_Warning","Track3",7.96
348,"21 Savage","Deezer",6,"Without_Warning","Track4",5.32
349,"21 Savage","Deezer",6,"Without_Warning","Track5",5.24
350,"21 Savage","Deezer",6,"Without_Warning","Track6",5.19
351,"21 Savage","Deezer",6,"Without_Warning","Track7",4.93
352,"21 Savage","Deezer",6,"Without_Warning","Track8",4.75
353,"21 Savage","Deezer",6,"Without_Warning","Track9",4.83
354,"21 Savage","Deezer",6,"Without_Warning","Track10",4.85
355,"21 Savage","Spotify",6,"Without_Warning","Track1",265411050
356,"21 Savage","Spotify",6,"Without_Warning","Track2",120530358
357,"21 Savage","Spotify",6,"Without_Warning","Track3",856207969
358,"21 Savage","Spotify",6,"Without_Warning","Track4",89149031
359,"21 Savage","Spotify",6,"Without_Warning","Track5",52345627
360,"21 Savage","Spotify",6,"Without_Warning","Track6",54164583
361,"21 Savage","Spotify",6,"Without_Warning","Track7",45357513
362,"21 Savage","Spotify",6,"Without_Warning","Track8",34636256
363,"21 Savage","Spotify",6,"Without_Warning","Track9",38698948
364,"21 Savage","Spotify",6,"Without_Warning","Track10",33620370
365,"21 Savage","Last.fm",6,"Without_Warning","Track1",10107
366,"21 Savage","Last.fm",6,"Without_Warning","Track2",15112
367,"21 Savage","Last.fm",6,"Without_Warning","Track3",2296
368,"21 Savage","Last.fm",6,"Without_Warning","Track4",589682
369,"21 Savage","Last.fm",6,"Without_Warning","Track5",882
370,"21 Savage","Last.fm",6,"Without_Warning","Track6",342204
371,"21 Savage","Last.fm",6,"Without_Warning","Track7",280460
372,"21 Savage","Last.fm",6,"Without_Warning","Track8",237572
373,"21 Savage","Last.fm",6,"Without_Warning","Track9",251258
374,"21 Savage","Last.fm",6,"Without_Warning","Track10",218965
375,"21 Savage","Genius",6,"Without_Warning","Track1",1039171
376,"21 Savage","Genius",6,"Without_Warning","Track2",435292
377,"21 Savage","Genius",6,"Without_Warning","Track3",1800218
378,"21 Savage","Genius",6,"Without_Warning","Track4",254473
379,"21 Savage","Genius",6,"Without_Warning","Track5",136685
380,"21 Savage","Genius",6,"Without_Warning","Track6",158835
381,"21 Savage","Genius",6,"Without_Warning","Track7",184493
382,"21 Savage","Genius",6,"Without_Warning","Track8",85477
383,"21 Savage","Genius",6,"Without_Warning","Track9",131441
384,"21 Savage","Genius",6,"Without_Warning","Track10",127759
385,"21 Savage","YouTube",6,"Without_Warning","Track1",55245082
386,"21 Savage","YouTube",6,"Without_Warning","Track2",32594068
387,"21 Savage","YouTube",6,"Without_Warning","Track3",59320311
388,"21 Savage","YouTube",6,"Without_Warning","Track4",11026091
389,"21 Savage","YouTube",6,"Without_Warning","Track5",1417522
390,"21 Savage","YouTube",6,"Without_Warning","Track6",9607564
391,"21 Savage","YouTube",6,"Without_Warning","Track7",6802283
392,"21 Savage","YouTube",6,"Without_Warning","Track8",5196289
393,"21 Savage","YouTube",6,"Without_Warning","Track9",6433279
394,"21 Savage","YouTube",6,"Without_Warning","Track10",7594414
395,"21 Savage","Deezer",7,"i_am_>_i_was","Track1",7.75
396,"21 Savage","Deezer",7,"i_am_>_i_was","Track2",3.34
397,"21 Savage","Deezer",7,"i_am_>_i_was","Track3",2.99
398,"21 Savage","Deezer",7,"i_am_>_i_was","Track4",3.39
399,"21 Savage","Deezer",7,"i_am_>_i_was","Track5",3.31
400,"21 Savage","Deezer",7,"i_am_>_i_was","Track6",3.93
401,"21 Savage","Deezer",7,"i_am_>_i_was","Track7",5.05
402,"21 Savage","Deezer",7,"i_am_>_i_was","Track8",4.21
403,"21 Savage","Deezer",7,"i_am_>_i_was","Track9",3.63
404,"21 Savage","Deezer",7,"i_am_>_i_was","Track10",4.46
405,"21 Savage","Deezer",7,"i_am_>_i_was","Track11",2.31
406,"21 Savage","Deezer",7,"i_am_>_i_was","Track12",3.17
407,"21 Savage","Deezer",7,"i_am_>_i_was","Track13",5.26
408,"21 Savage","Deezer",7,"i_am_>_i_was","Track14",2.91
409,"21 Savage","Deezer",7,"i_am_>_i_was","Track15",3.09
410,"21 Savage","Spotify",7,"i_am_>_i_was","Track1",494723893
411,"21 Savage","Spotify",7,"i_am_>_i_was","Track2",40534948
412,"21 Savage","Spotify",7,"i_am_>_i_was","Track3",33007409
413,"21 Savage","Spotify",7,"i_am_>_i_was","Track4",42969910
414,"21 Savage","Spotify",7,"i_am_>_i_was","Track5",41119081
415,"21 Savage","Spotify",7,"i_am_>_i_was","Track6",63098862
416,"21 Savage","Spotify",7,"i_am_>_i_was","Track7",120689124
417,"21 Savage","Spotify",7,"i_am_>_i_was","Track8",120072652
418,"21 Savage","Spotify",7,"i_am_>_i_was","Track9",58781269
419,"21 Savage","Spotify",7,"i_am_>_i_was","Track10",154408474
420,"21 Savage","Spotify",7,"i_am_>_i_was","Track11",20264093
421,"21 Savage","Spotify",7,"i_am_>_i_was","Track12",28657774
422,"21 Savage","Spotify",7,"i_am_>_i_was","Track13",154093695
423,"21 Savage","Spotify",7,"i_am_>_i_was","Track14",27228154
424,"21 Savage","Spotify",7,"i_am_>_i_was","Track15",44644446
425,"21 Savage","Last.fm",7,"i_am_>_i_was","Track1",2428916
426,"21 Savage","Last.fm",7,"i_am_>_i_was","Track2",331099
427,"21 Savage","Last.fm",7,"i_am_>_i_was","Track3",NA
428,"21 Savage","Last.fm",7,"i_am_>_i_was","Track4",353336
429,"21 Savage","Last.fm",7,"i_am_>_i_was","Track5",325725
430,"21 Savage","Last.fm",7,"i_am_>_i_was","Track6",423184
431,"21 Savage","Last.fm",7,"i_am_>_i_was","Track7",716565
432,"21 Savage","Last.fm",7,"i_am_>_i_was","Track8",799118
433,"21 Savage","Last.fm",7,"i_am_>_i_was","Track9",430656
434,"21 Savage","Last.fm",7,"i_am_>_i_was","Track10",1120579
435,"21 Savage","Last.fm",7,"i_am_>_i_was","Track11",209402
436,"21 Savage","Last.fm",7,"i_am_>_i_was","Track12",241060
437,"21 Savage","Last.fm",7,"i_am_>_i_was","Track13",824748
438,"21 Savage","Last.fm",7,"i_am_>_i_was","Track14",222225
439,"21 Savage","Last.fm",7,"i_am_>_i_was","Track15",349164
440,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track1",2210785
441,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track2",156550
442,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track3",206257
443,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track4",181372
444,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track5",124193
445,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track6",178535
446,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track7",322813
447,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track8",621598
448,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track9",300368
449,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track10",822997
450,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track11",167713
451,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track12",99547
452,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track13",482672
453,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track14",127483
454,"21 Savage","Genius",7,"i_am<U+FE65>i_was","Track15",283845
455,"21 Savage","YouTube",7,"i_am_>_i_was","Track1",386307916
456,"21 Savage","YouTube",7,"i_am_>_i_was","Track2",6041704
457,"21 Savage","YouTube",7,"i_am_>_i_was","Track3",4761176
458,"21 Savage","YouTube",7,"i_am_>_i_was","Track4",4815783
459,"21 Savage","YouTube",7,"i_am_>_i_was","Track5",8328448
460,"21 Savage","YouTube",7,"i_am_>_i_was","Track6",6156465
461,"21 Savage","YouTube",7,"i_am_>_i_was","Track7",7026568
462,"21 Savage","YouTube",7,"i_am_>_i_was","Track8",36374419
463,"21 Savage","YouTube",7,"i_am_>_i_was","Track9",13737847
464,"21 Savage","YouTube",7,"i_am_>_i_was","Track10",15610414
465,"21 Savage","YouTube",7,"i_am_>_i_was","Track11",2216798
466,"21 Savage","YouTube",7,"i_am_>_i_was","Track12",5405896
467,"21 Savage","YouTube",7,"i_am_>_i_was","Track13",11964327
468,"21 Savage","YouTube",7,"i_am_>_i_was","Track14",4026248
469,"21 Savage","YouTube",7,"i_am_>_i_was","Track15",16494038
470,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track1",4.27
471,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track2",7.71
472,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track3",6.27
473,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track4",6.59
474,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track5",6.95
475,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track6",5.82
476,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track7",5.88
477,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track8",4.32
478,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track9",5.29
479,"21 Savage","Deezer",8,"SAVAGE_MODE_II","Track10",5.76
